timestamp,date,open,high,low,close,volume
1522389600,2018-03-30 06:00:00,6889,6935,6715.55,6835.12,2303.88530075
1522393200,2018-03-30 07:00:00,6835.38,6912.04,6795.67,6848.02,1142.305775099999
1522396800,2018-03-30 08:00:00,6856.64,6872.7,6550,6696.67,3356.802941269999
1522400400,2018-03-30 09:00:00,6696.67,7193.77,6696.67,7111.37,1780.085247310001
1522404000,2018-03-30 10:00:00,7111.37,7175.83,6998.87,7040.36,924.7722706
1522407600,2018-03-30 11:00:00,7040,7302.35,6946.64,7200,1583.35715732
1522411200,2018-03-30 12:00:00,7200,7284.14,7086.8,7097.87,665.17753244
1522414800,2018-03-30 13:00:00,7087.92,7156.63,7000,7019.15,1118.39905008
1522418400,2018-03-30 14:00:00,7019.14,7086.8,6888.31,6888.81,725.33626466
1522422000,2018-03-30 15:00:00,6895.65,7040,6888.81,7022.98,644.83636393
1522425600,2018-03-30 16:00:00,7023.91,7028.83,6931.3,7027.42,386.38749207
1522429200,2018-03-30 17:00:00,7027.42,7043.78,6797.3,6879.3,1866.21273342
1522432800,2018-03-30 18:00:00,6882.2,6932.73,6824.5,6825,673.55215714
1522436400,2018-03-30 19:00:00,6825,6832.82,6659,6780.05,1262.68463501
1522440000,2018-03-30 20:00:00,6787.49,6877.61,6591.79,6674.86,2183.58317126
1522443600,2018-03-30 21:00:00,6684.3,6758.45,6608.26,6733.05,1266.33879506
1522447200,2018-03-30 22:00:00,6730.62,6758.45,6667.04,6741.52,454.31779774
1522450800,2018-03-30 23:00:00,6746.38,6877.61,6729.28,6823.68,829.63519726
1522454400,2018-03-31 00:00:00,6816.75,6929.32,6751,6858.93,510.44074178
1522458000,2018-03-31 01:00:00,6848.04,6956.51,6833.61,6912.03,398.77357337
1522461600,2018-03-31 02:00:00,6908.92,6909.96,6756,6785,511.2375897
1522465200,2018-03-31 03:00:00,6784.9,6888,6760,6850,262.14666161
1522468800,2018-03-31 04:00:00,6839.63,7030,6839.63,6995.22,613.74724201
1522472400,2018-03-31 05:00:00,6985.64,7109.05,6925.9,7078.16,582.99785882
1522476000,2018-03-31 06:00:00,7078.16,7110,7005,7047.32,364.22659994
1522479600,2018-03-31 07:00:00,7047.32,7060.36,6964.01,6976.85,267.91887682
1522483200,2018-03-31 08:00:00,6967.91,7055,6950,7023.78,156.49951491
1522486800,2018-03-31 09:00:00,7023.78,7023.78,6866.1,6923.01,498.55228293
1522490400,2018-03-31 10:00:00,6921.16,6942.77,6804,6818.39,408.01370815
1522494000,2018-03-31 11:00:00,6815.46,6855.7,6794.26,6831.12,298.07083285
1522497600,2018-03-31 12:00:00,6831.07,6962,6825,6906.03,493.00149304
1522501200,2018-03-31 13:00:00,6902.01,7016.37,6867.1,6996.91,570.79415156
1522504800,2018-03-31 14:00:00,6997.01,7175.08,6951.35,7076.07,1358.62353514
1522508400,2018-03-31 15:00:00,7076.08,7127.88,7030.06,7087.8,595.44976522
1522512000,2018-03-31 16:00:00,7087.8,7231.73,7043.2,7179.19,1389.62393259
1522515600,2018-03-31 17:00:00,7181.95,7181.95,7033.91,7043.13,356.76464038
1522519200,2018-03-31 18:00:00,7041.55,7081.15,6985.5,7074.09,420.44557097
1522522800,2018-03-31 19:00:00,7068.99,7076.85,7011.34,7040.95,151.18351284
1522526400,2018-03-31 20:00:00,7042.44,7179.17,7040.55,7144.1,452.10468533
1522530000,2018-03-31 21:00:00,7137.61,7175.39,7052.02,7115,316.65893806
1522533600,2018-03-31 22:00:00,7114.06,7138.32,7016.37,7029.9,237.69976228
1522537200,2018-03-31 23:00:00,7024.01,7065.97,6993.42,7058,236.31403966
1522540800,2018-04-01 00:00:00,7045.11,7068.9,6878,6916.29,636.71424419
1522544400,2018-04-01 01:00:00,6903.6,6954.28,6812.02,6924.7,545.14300544
1522548000,2018-04-01 02:00:00,6934.39,6981.42,6900,6950.99,393.07279953
1522551600,2018-04-01 03:00:00,6960.97,6961,6879.42,6928.62,235.97606452
1522555200,2018-04-01 04:00:00,6926.5,7033.91,6920.51,6983.6,346.27174099
1522558800,2018-04-01 05:00:00,6982.89,7045.71,6970.29,7003.87,224.85353396
1522562400,2018-04-01 06:00:00,7003.17,7016.61,6899.92,6923.87,347.4191755
1522566000,2018-04-01 07:00:00,6929.99,6959.55,6901.57,6928.01,128.46523669
1522569600,2018-04-01 08:00:00,6928.14,6970.4,6921,6937.62,125.66698401
1522573200,2018-04-01 09:00:00,6946.99,6970,6913.09,6934.14,169.80433596
1522576800,2018-04-01 10:00:00,6926.11,6933.21,6814.59,6851.5,709.7554435
1522580400,2018-04-01 11:00:00,6851.36,6857.79,6669,6704,1217.5608852
1522584000,2018-04-01 12:00:00,6706.28,6742.96,6685.96,6700,382.20935186
1522587600,2018-04-01 13:00:00,6700,6750,6592.56,6732,916.84142728
1522591200,2018-04-01 14:00:00,6738.27,6743.82,6655,6708.17,296.58848104
1522594800,2018-04-01 15:00:00,6707.99,6725.97,6650.03,6692.77,375.06292571
1522598400,2018-04-01 16:00:00,6684.87,6740.29,6675.67,6693.94,263.17110732
1522602000,2018-04-01 17:00:00,6698.71,6704.31,6532.65,6532.65,1509.007839049999
1522605600,2018-04-01 18:00:00,6538.72,6551.56,6437.9,6502.89,2356.17471371
1522609200,2018-04-01 19:00:00,6500.24,6536.82,6429.23,6429.36,1369.59385741
1522612800,2018-04-01 20:00:00,6429.36,6894.8,6427.16,6794.24,3375.47897783
1522616400,2018-04-01 21:00:00,6794.24,6861.72,6769.29,6830.38,692.1906398
1522620000,2018-04-01 22:00:00,6830.38,6861.72,6740.67,6818.64,1050.45549864
1522623600,2018-04-01 23:00:00,6821.86,6990.8,6806.9,6910.39,1030.53877509
1522627200,2018-04-02 00:00:00,6901.4,6957,6854.34,6891,462.33475316
1522630800,2018-04-02 01:00:00,6899.1,6917.35,6809.26,6820,233.583934
1522634400,2018-04-02 02:00:00,6818.64,6850,6758.45,6821.58,271.70322823
1522638000,2018-04-02 03:00:00,6821.03,6839.53,6767.75,6813.52,192.20802801
1522641600,2018-04-02 04:00:00,6816.31,7033.91,6759.96,7000.01,1010.57942197
1522645200,2018-04-02 05:00:00,7002.97,7008.44,6911.86,6932.5,626.32739721
1522648800,2018-04-02 06:00:00,6933.55,6980,6910.97,6974.93,216.97008342
1522652400,2018-04-02 07:00:00,6967.18,7017.54,6935.66,6991.58,293.72616966
1522656000,2018-04-02 08:00:00,6984.69,7017.54,6867.79,6880.83,500.26467027
1522659600,2018-04-02 09:00:00,6888.71,6922.09,6846.14,6890.73,352.6348099
1522663200,2018-04-02 10:00:00,6890.73,6959.28,6880.65,6889.59,492.45149417
1522666800,2018-04-02 11:00:00,6889.77,7104.52,6876,7055.56,868.66736248
1522670400,2018-04-02 12:00:00,7051.54,7095.45,7014.37,7060,588.99979552
1522674000,2018-04-02 13:00:00,7060,7080,7031.81,7058.86,305.02773094
1522677600,2018-04-02 14:00:00,7065.72,7073.89,7005.74,7062.99,192.95764745
1522681200,2018-04-02 15:00:00,7062.99,7106.5,7024.83,7039.72,589.69593221
1522684800,2018-04-02 16:00:00,7047.67,7047.67,6978.26,7008.09,331.60959583
1522688400,2018-04-02 17:00:00,7005.5,7036.99,6976.42,7009.75,1694.77834847
1522692000,2018-04-02 18:00:00,7009.74,7009.74,6880,6918.19,845.20063547
1522695600,2018-04-02 19:00:00,6918.19,7059.08,6911.1,7021.61,1119.14696343
1522699200,2018-04-02 20:00:00,7028.8,7060,6981.16,7005.13,484.76640801
1522702800,2018-04-02 21:00:00,7005.13,7013.51,6949.1,6985.8,530.71906274
1522706400,2018-04-02 22:00:00,6976.3,7010,6940.18,6967.46,473.09112733
1522710000,2018-04-02 23:00:00,6962.05,7009.57,6945.27,6977.24,473.9097509
1522713600,2018-04-03 00:00:00,6977.24,6989.99,6894.57,6936.75,557.59803272
1522717200,2018-04-03 01:00:00,6936.75,7012.67,6923.85,6978.11,307.1958894
1522720800,2018-04-03 02:00:00,6968.17,7065,6966.16,7031.76,326.33189479
1522724400,2018-04-03 03:00:00,7024.11,7061.14,6994.96,7052.76,441.51013137
1522728000,2018-04-03 04:00:00,7052.75,7093.07,7001.28,7020,295.73598651
1522731600,2018-04-03 05:00:00,7030.78,7052.29,7020.2,7033.65,124.59302136
1522735200,2018-04-03 06:00:00,7032.95,7198.98,7024.27,7198.98,639.60998034
1522738800,2018-04-03 07:00:00,7198.98,7198.98,7135.32,7179.83,364.51871163
1522742400,2018-04-03 08:00:00,7184.88,7368.34,7178.96,7363.79,1935.607561579999
1522746000,2018-04-03 09:00:00,7363.8,7394.65,7281.4,7331.42,899.71358804
1522749600,2018-04-03 10:00:00,7331.28,7366.5,7308.54,7330,360.61685781
1522753200,2018-04-03 11:00:00,7332.74,7444.66,7312.6,7392.38,915.63347626
1522756800,2018-04-03 12:00:00,7394.23,7412.92,7333.54,7353.35,513.72704962
1522760400,2018-04-03 13:00:00,7353.35,7387.11,7330,7360.01,174.88232099
1522764000,2018-04-03 14:00:00,7366.54,7396.23,7265.98,7313.31,932.53760066
1522767600,2018-04-03 15:00:00,7313.31,7350,7287.03,7298.1,1217.50471739
1522771200,2018-04-03 16:00:00,7300.01,7360,7289.61,7357.99,1378.60573384
1522774800,2018-04-03 17:00:00,7357.95,7433.71,7302.21,7332,1073.4313285
1522778400,2018-04-03 18:00:00,7332,7364.62,7265.98,7364.62,814.1452497
1522782000,2018-04-03 19:00:00,7355.7,7426.12,7337.44,7385.45,743.33781329
1522785600,2018-04-03 20:00:00,7382.38,7450,7359.81,7403.88,864.32937589
1522789200,2018-04-03 21:00:00,7403.71,7420,7363.81,7420,473.70515486
1522792800,2018-04-03 22:00:00,7420,7497.4,7404.72,7470.15,457.37226998
1522796400,2018-04-03 23:00:00,7468.14,7506.84,7441.95,7470,527.92802056
1522800000,2018-04-04 00:00:00,7470,7491.58,7380.18,7399.61,510.6183672
1522803600,2018-04-04 01:00:00,7395.14,7441.14,7361.52,7422.6,247.02564527
1522807200,2018-04-04 02:00:00,7422.1,7433.17,7367.24,7390.67,365.39099263
1522810800,2018-04-04 03:00:00,7395.68,7450,7365.8,7416.27,258.97080512
1522814400,2018-04-04 04:00:00,7415.53,7430,7377.01,7400,520.84505403
1522818000,2018-04-04 05:00:00,7399.99,7417.3,7298.16,7333.04,849.90826297
1522821600,2018-04-04 06:00:00,7333.04,7343.44,7251,7288.47,620.79204669
1522825200,2018-04-04 07:00:00,7288.45,7335.16,7269.1,7297.66,501.70716129
1522828800,2018-04-04 08:00:00,7297.66,7318.35,7275.07,7313.32,124.55427986
1522832400,2018-04-04 09:00:00,7312.59,7386.24,7312.1,7361.08,230.21562894
1522836000,2018-04-04 10:00:00,7361.07,7377.04,7329.31,7348.81,233.90839551
1522839600,2018-04-04 11:00:00,7351.01,7372,7302.56,7313.61,424.10303618
1522843200,2018-04-04 12:00:00,7311.71,7343.32,7289.86,7305.79,287.07742435
1522846800,2018-04-04 13:00:00,7307.73,7308.52,7051.5,7085,1548.67392466
1522850400,2018-04-04 14:00:00,7085.51,7138.41,7033.91,7090.84,892.0746654
1522854000,2018-04-04 15:00:00,7087.9,7099.42,6998.88,7076.08,909.03333175
1522857600,2018-04-04 16:00:00,7075.95,7080,7001,7054.81,607.29273261
1522861200,2018-04-04 17:00:00,7059.28,7120.92,7054.46,7080.18,588.47883714
1522864800,2018-04-04 18:00:00,7075,7077.37,6835,6865.56,1662.42600326
1522868400,2018-04-04 19:00:00,6865.56,6903.93,6766.76,6785.7,971.66629228
1522872000,2018-04-04 20:00:00,6779.32,6920,6777,6896.63,733.7593243
1522875600,2018-04-04 21:00:00,6887.74,6892,6784.42,6845.29,525.14074118
1522879200,2018-04-04 22:00:00,6845.28,6856.63,6734.99,6833.36,979.5377243
1522882800,2018-04-04 23:00:00,6833.38,6894.8,6770,6855.71,795.43211763
1522886400,2018-04-05 00:00:00,6859.5,6912.04,6826.93,6830,315.33097452
1522890000,2018-04-05 01:00:00,6827.24,6860.27,6750.23,6820.21,251.02626646
1522893600,2018-04-05 02:00:00,6821.77,6829.27,6710.39,6762.3,757.16713537
1522897200,2018-04-05 03:00:00,6761.32,6837.41,6710.38,6799.95,449.05110593
1522900800,2018-04-05 04:00:00,6799.37,6822.83,6666.73,6694.45,696.46856937
1522904400,2018-04-05 05:00:00,6697.47,6717.91,6578.95,6612.01,1205.87802808
1522908000,2018-04-05 06:00:00,6612.01,6657.24,6586.51,6610.01,231.37281392
1522911600,2018-04-05 07:00:00,6610.01,6798.28,6590,6776.64,499.256534
1522915200,2018-04-05 08:00:00,6779.1,6860.46,6750.01,6792.73,468.79771249
1522918800,2018-04-05 09:00:00,6791.12,6860.46,6771.26,6858.82,250.74236565
1522922400,2018-04-05 10:00:00,6851.28,6860.46,6728.86,6750.99,276.89120717
1522926000,2018-04-05 11:00:00,6750.6,6830.9,6708.01,6792.3,279.35694238
1522929600,2018-04-05 12:00:00,6788.42,6914.55,6781.65,6878,441.22130943
1522933200,2018-04-05 13:00:00,6879.99,6900,6838.24,6855.3,415.3234642
1522936800,2018-04-05 14:00:00,6853.31,6855.9,6775.34,6799.47,236.32258431
1522940400,2018-04-05 15:00:00,6809.47,6834.74,6766.37,6798.01,266.94529635
1522944000,2018-04-05 16:00:00,6797.79,6801.9,6641.35,6676,822.96589329
1522947600,2018-04-05 17:00:00,6675.99,6860,6630.31,6850.09,718.36328202
1522951200,2018-04-05 18:00:00,6850.32,6928.7,6758.45,6769.58,988.71016305
1522954800,2018-04-05 19:00:00,6769.09,6779.78,6700,6749.06,643.84731132
1522958400,2018-04-05 20:00:00,6750.72,6766.74,6660,6717.7,582.43932178
1522962000,2018-04-05 21:00:00,6717.7,6809.26,6675.85,6696.52,686.69010533
1522965600,2018-04-05 22:00:00,6696.51,6762.26,6684.01,6701.07,396.17199386
1522969200,2018-04-05 23:00:00,6707.9,6810.02,6707.9,6772,511.53891208
1522972800,2018-04-06 00:00:00,6772,6789.95,6735.67,6752.4,278.52552747
1522976400,2018-04-06 01:00:00,6759.69,6760,6680,6717.24,344.07971334
1522980000,2018-04-06 02:00:00,6731.1,6843.35,6718.22,6836.76,372.97181694
1522983600,2018-04-06 03:00:00,6836.74,6843.35,6752.51,6771.69,279.65511024
1522987200,2018-04-06 04:00:00,6771.3,6850,6764.3,6812.6,548.38223153
1522990800,2018-04-06 05:00:00,6812.5,6832.63,6760.38,6803,137.89869185
1522994400,2018-04-06 06:00:00,6802.51,6824.06,6719.77,6778.49,282.67850533
1522998000,2018-04-06 07:00:00,6778.76,6792.17,6738.7,6769.39,282.158714
1523001600,2018-04-06 08:00:00,6763.61,6814.98,6753.24,6795.03,293.74163895
1523005200,2018-04-06 09:00:00,6795.03,6847.7,6761.6,6766.56,437.06699656
1523008800,2018-04-06 10:00:00,6760.71,6768.14,6526,6577.26,1299.53541941
1523012400,2018-04-06 11:00:00,6577.9,6657.95,6549.99,6635.53,1137.34507554
1523016000,2018-04-06 12:00:00,6635.53,6635.98,6574.86,6608.47,308.14320637
1523019600,2018-04-06 13:00:00,6609.32,6612.4,6554.9,6579.92,225.6640982
1523023200,2018-04-06 14:00:00,6579.92,6600.71,6510,6516.18,371.70878161
1523026800,2018-04-06 15:00:00,6518.11,6666.04,6510,6622.34,500.74388503
1523030400,2018-04-06 16:00:00,6622.34,6624.4,6555,6610.28,249.68008376
1523034000,2018-04-06 17:00:00,6606.03,6645.67,6571.88,6627.74,216.75600024
1523037600,2018-04-06 18:00:00,6627,6635.99,6594.6,6595.43,156.71317844
1523041200,2018-04-06 19:00:00,6606.8,6610,6575.23,6603.09,167.27947085
1523044800,2018-04-06 20:00:00,6603.09,6640.87,6584.91,6618.83,310.83631741
1523048400,2018-04-06 21:00:00,6618.92,6628.6,6591.26,6613.9,252.62430963
1523052000,2018-04-06 22:00:00,6614.99,6639.69,6584.38,6606.58,389.6460065
1523055600,2018-04-06 23:00:00,6606.75,6622.06,6559.87,6619.36,208.8258047
1523059200,2018-04-07 00:00:00,6619.36,6626.5,6593,6608.29,90.38771666
1523062800,2018-04-07 01:00:00,6608.29,6638.63,6600.15,6607.15,207.59110064
1523066400,2018-04-07 02:00:00,6606.62,6619.3,6547.12,6547.13,228.03886494
1523070000,2018-04-07 03:00:00,6547.12,6631.71,6539.69,6618.33,174.97197082
1523073600,2018-04-07 04:00:00,6627.7,6638.63,6600.99,6635.27,106.65690194
1523077200,2018-04-07 05:00:00,6639.35,6900,6639.35,6837.87,1288.22262325
1523080800,2018-04-07 06:00:00,6849.5,6857.3,6804.18,6832.62,414.15400285
1523084400,2018-04-07 07:00:00,6839.32,6877,6823.79,6860.15,199.79068341
1523088000,2018-04-07 08:00:00,6868.1,6868.1,6830,6852,117.90816195
1523091600,2018-04-07 09:00:00,6852,6896.41,6831.71,6846.68,252.19337019
1523095200,2018-04-07 10:00:00,6849.43,6889.98,6845.95,6864.76,292.2140035
1523098800,2018-04-07 11:00:00,6864.71,6875.58,6838.48,6866.01,148.41841061
1523102400,2018-04-07 12:00:00,6866.02,6924.52,6860.1,6875.02,392.95598718
1523106000,2018-04-07 13:00:00,6876.73,6876.73,6820,6857.6,285.87419536
1523109600,2018-04-07 14:00:00,6858.29,6880,6843.91,6864.3,51.85438518
1523113200,2018-04-07 15:00:00,6869.2,6876,6847.63,6866.52,181.64952065
1523116800,2018-04-07 16:00:00,6861.28,6888.88,6856.08,6872.99,156.9312556
1523120400,2018-04-07 17:00:00,6876.99,6880,6761.43,6842.13,385.3486316
1523124000,2018-04-07 18:00:00,6853.3,6869.99,6845.06,6863.58,185.60419202
1523127600,2018-04-07 19:00:00,6863.58,7029.12,6850.25,7004.3,1326.4634909
1523131200,2018-04-07 20:00:00,7004.3,7069.13,6995,7030.59,436.47466556
1523134800,2018-04-07 21:00:00,7029.43,7033.5,6981.42,7005.2,271.89762791
1523138400,2018-04-07 22:00:00,7004.85,7029.03,6966,6996.38,323.49087114
1523142000,2018-04-07 23:00:00,6996.38,7000.85,6970.45,6996.97,108.27238468
1523145600,2018-04-08 00:00:00,6995.6,7019.5,6978.53,7002.9,117.55847418
1523149200,2018-04-08 01:00:00,7003.85,7010.96,6965,6972.19,90.90288888
1523152800,2018-04-08 02:00:00,6981.3,6990.14,6916.33,6936.79,236.42648197
1523156400,2018-04-08 03:00:00,6939.66,6943.93,6863,6904.9,311.77844209
1523160000,2018-04-08 04:00:00,6904.21,7012.04,6901,6968.39,246.31763652
1523163600,2018-04-08 05:00:00,6969.07,6994.78,6906.15,6948.41,134.62413927
1523167200,2018-04-08 06:00:00,6948.17,6979.23,6915.01,6949.98,152.32032848
1523170800,2018-04-08 07:00:00,6949.25,6977.37,6927.6,6964.61,74.27440042
1523174400,2018-04-08 08:00:00,6964.61,6998.87,6952.47,6972.88,87.03046882
1523178000,2018-04-08 09:00:00,6973.58,7010,6912.04,6943.31,222.75396996
1523181600,2018-04-08 10:00:00,6943.31,6952.4,6894.8,6920,135.1024413
1523185200,2018-04-08 11:00:00,6917.23,6958.9,6913.87,6934.6,55.05406718
1523188800,2018-04-08 12:00:00,6935.31,6973.92,6930.88,6967.7,121.51968639
1523192400,2018-04-08 13:00:00,6967.52,7032.42,6955,6992.6,249.02737276
1523196000,2018-04-08 14:00:00,6982.54,7001.9,6974.11,6985.78,103.31179734
1523199600,2018-04-08 15:00:00,6985.8,7100,6972,7088.42,365.20217074
1523203200,2018-04-08 16:00:00,7100,7104.52,7059.11,7082.8,399.07840231
1523206800,2018-04-08 17:00:00,7082.85,7095.69,7046.75,7059.71,108.44320304
1523210400,2018-04-08 18:00:00,7059.43,7077,7020,7020,453.51924505
1523214000,2018-04-08 19:00:00,7025,7063.01,7019,7045.91,161.16182573
1523217600,2018-04-08 20:00:00,7042.72,7044.44,6981.42,6990,278.69229028
1523221200,2018-04-08 21:00:00,6983.95,7004.07,6946.64,6992.28,144.6990264
1523224800,2018-04-08 22:00:00,7000.9,7016.24,6955,6989.69,121.1133137
1523228400,2018-04-08 23:00:00,6989.69,7006.7,6975,6990,153.81996598
1523232000,2018-04-09 00:00:00,6991.31,6991.31,6950.82,6953.82,267.60646108
1523235600,2018-04-09 01:00:00,6952.82,7006.98,6952.82,7005.12,65.86009035
1523239200,2018-04-09 02:00:00,7005.12,7051.5,7001.29,7033.12,164.13241234
1523242800,2018-04-09 03:00:00,7033.12,7033.12,6985.82,7027.26,88.03322658
1523246400,2018-04-09 04:00:00,7027.26,7097.44,7016.14,7057.22,251.15374829
1523250000,2018-04-09 05:00:00,7051.62,7135,7051.62,7111.03,254.60743681
1523253600,2018-04-09 06:00:00,7112.81,7157.93,7105.6,7110.75,291.51383987
1523257200,2018-04-09 07:00:00,7110.04,7133.23,7058.05,7127.34,185.86520033
1523260800,2018-04-09 08:00:00,7127.85,7147,7100.01,7133,169.49682076
1523264400,2018-04-09 09:00:00,7130.01,7141.13,7094.17,7101.17,115.27269228
1523268000,2018-04-09 10:00:00,7105.78,7131.99,7085,7119,216.59267592
1523271600,2018-04-09 11:00:00,7122.39,7141.7,7105.53,7124.4,152.67907222
